name,phone,address,city,state,zip_code,website,category,bbb_rating,google_rating,review_count,source,bbb_profile_url
Comfort Masters MechanicalContractors,(806) 749-1000,1318 E 50th St,Lubbock,TX,79404,,"Air Conditioning Contractors, Plumber, Heating Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/comfort-masters-plumbing-heating-ac-0875-12239
"Comfort Masters Plumbing,Heating& A/C",(806) 749-1000,1318 E 50th St,Lubbock,TX,79404,,"Air Conditioning Contractors, Plumber, Heating Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/comfort-masters-plumbing-heating-ac-0875-12239
Crockett Plumbing Heating &AirLLC,(806) 781-9616,11001 County Rd. 2500,Lubbock,TX,79404,,"Plumber, Air Conditioning Contractors, Residential Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/crockett-plumbing-heating-air-llc-0875-91346123
CT Construction,(806) 792-6677,6613 19th St,Lubbock,TX,79407,,"General Contractor, Home Improvement, Bathroom Design",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/general-contractor/ct-construction-0875-44745
"D & L Masonry of Lubbock, Inc.",(806) 795-3141,7720 19th St,Lubbock,TX,79407,,"Mason Contractors, Home Builders, Home Improvement",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/mason-contractors/d-l-masonry-of-lubbock-inc-0875-11063
Degree Heating & Air,(806) 745-1522,9003 Avenue P Unit C,Lubbock,TX,79423,,Heating and Air Conditioning,,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/degree-heating-air-0875-57625
Double T Heating & Cooling LLC,(806) 241-9529,PO Box 65854,Lubbock,TX,79464,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/double-t-heating-cooling-llc-0875-61937
Dub WhiteHeating&Cooling&PlumbingLLC,(806) 620-0696,5827 102nd St,Lubbock,TX,79424,,"Heating and Air Conditioning, Plumber",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/dub-white-heating-cooling-plumbing-llc-0875-63410
"Duncan Heating &AirConditioning, Inc",(806) 798-1738,7437 Marsha Sharp Fwy,Lubbock,TX,79407,,"Air Conditioning Contractors, Plumber, Insulation Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/duncan-heating-air-conditioning-inc-0875-12973
"E & M Grace, LLC",(806) 686-0246,410 34th St,Lubbock,TX,79404,,"Commercial General Contractor, General Contractor, Demolition Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/commercial-general-contractor/e-m-grace-llc-0875-52227
Foster Roofing and Construction Company,(806) 239-5053,5723 74th St,Lubbock,TX,79424,,"Roofing Contractors, General Contractor, Construction Services",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/roofing-contractors/foster-roofing-and-construction-company-0875-26876
GGCContractorsLLC,(806) 778-6716,6413 92nd St,Lubbock,TX,79424,,"Construction Services, Roofing Contractors, General Contractor",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/construction-services/ggc-contractors-llc-0875-15111
"Gibson Plumbing, Heating & A-C, Inc.",(806) 744-2766,11703 Highway 87,Lubbock,TX,79423,,"Plumber, Air Conditioning Contractors, Heating Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/gibson-plumbing-heating-a-c-inc-0875-10606
"Gill Construction Co., Inc.",(806) 797-6559,5704 41st St,Lubbock,TX,79407,,"General Contractor, Home Improvement, Siding Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/general-contractor/gill-construction-co-inc-0875-10357
Griffins Contracting,(806) 771-0274,1109 Woodrow Rd,Lubbock,TX,79423,,"General Contractor, Roofing Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/general-contractor/griffins-contracting-0875-46007
Hart Heating &AirConditioning,(806) 795-1207,701 County Road 7200 Unit B,Lubbock,TX,79404,,"Air Conditioning Contractors, Air Conditioning Repair, Residential Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/hart-heating-air-conditioning-0875-16430
"Henthorn Commercial Construction, LLC",(806) 687-3084,2011 Avenue C,Lubbock,TX,79404,,"Commercial Contractors, Construction Services, Construction",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/commercial-contractors/henthorn-commercial-construction-llc-0875-54463
Houston Mechanical Service,(806) 543-8015,5736 111th St,Lubbock,TX,79424,,"Heating and Air Conditioning, Plumber, Refrigeration",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/houston-mechanical-service-0875-65069
Hub City Plumbing & Mechanical,(806) 745-1713,502 FM 1585,Lubbock,TX,79423,,"Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/hub-city-plumbing-mechanical-0875-18001
J-STEEL Construction LLC,(806) 317-4805,7717 Milwaukee Ave,Lubbock,TX,79424,,"Construction Services, Roofing Contractors, General Contractor",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/construction-services/j-steel-construction-llc-0875-59325
Joe Rushing Plumbing Co.,(806) 763-3988,2405 1st St,Lubbock,TX,79415,,"Plumber, Home Improvement, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/joe-rushing-plumbing-co-0875-10361
Johnny on the Spot,(806) 543-7924,PO Box 1859,Lubbock,TX,79408,,"Plumber, Heating and Air Conditioning",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/johnny-on-the-spot-0875-36244
"JohnsonGeneralContractorsGroup, LLC",(806) 790-7788,3407 40th St,Lubbock,TX,79413,,"Home Improvement, Roofing Contractors, General Contractor",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/home-improvement/johnson-general-contractors-group-llc-0875-15105
Klimate Concepts,(806) 786-2341,8407 Vicksburg Ave,Lubbock,TX,79424,,"Commercial Air Conditioning Contractors, Heating and Air Conditioning, Insulation Contractors",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/commercial-air-conditioning-contractors/klimate-concepts-0875-44570
"Leaky's Plumbing, Heating & A/C",(806) 454-9688,5853 49th St,Lubbock,TX,79424,,"Plumber, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/leakys-plumbing-heating-ac-0875-91353166
"Leaky's Water and Air, LLC CDSMechanical",(806) 454-9688,5853 49th St,Lubbock,TX,79424,,"Plumber, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/leakys-plumbing-heating-ac-0875-91353166
"Leaky's Water andAir, LLC",(806) 454-9688,5853 49th St,Lubbock,TX,79424,,"Plumber, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/leakys-plumbing-heating-ac-0875-91353166
"Linear Roofing &GeneralContractors, LLC",(469) 268-4091,3004 50th St STE A,Lubbock,TX,79413,,"Roofing Contractors, Metal Roofing Contractors, Commercial Roofing",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/roofing-contractors/linear-roofing-general-contractors-llc-0875-90559576/addressId/111468
"Lowery Plumbing, Heating &AirConditioning, Inc",(806) 741-0519,4105 N FM 2528,Lubbock,TX,79416,,"Plumber, Air Conditioning Contractors, Heating Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/lowery-plumbing-heating-ac-0875-11803
"Lowery Plumbing,Heating& A/C",(806) 741-0519,4105 N FM 2528,Lubbock,TX,79416,,"Plumber, Air Conditioning Contractors, Heating Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/lowery-plumbing-heating-ac-0875-11803
LT Construction,(806) 438-4680,303 E 35th St,Lubbock,TX,79404,,"General Contractor, Remodel Contractors, Construction",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/general-contractor/lt-construction-0875-65190
M.E.P. Service of Lubbock,(806) 642-5008,12210 University Ave.,Lubbock,TX,79423,,"Heating and Air Conditioning, Plumber, Electrician",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/mep-service-of-lubbock-0875-66774
Master Tech Heating & Air Conditioning,(806) 785-1188,PO Box 16498,Lubbock,TX,79490,,"Air Conditioning Contractors, Heating and Air Conditioning, Heating Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/master-tech-heating-air-conditioning-0875-16434/addressId/5949
MclaurinMechanical,(806) 792-0167,6014 15th St,Lubbock,TX,79416,,Mechanical Contractors,,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/mechanical-contractors/air-masters-heating-air-conditioning-0875-25408
Native TexanPlumbingHeatingAir Conditioning,,5626 95th St,Lubbock,TX,79424,,"Plumber, Heating and Air Conditioning",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/native-texan-plumbing-heating-air-conditioning-0875-59874
NugentMechanicalContractors,(806) 747-0448,903 E Kent St,Lubbock,TX,79403,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/nugent-mechanical-contractors-0875-16253
NXT Generation Electric,(806) 790-4619,503 53rd St,Lubbock,TX,79404,,Electrical Contractors,A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/electrical-contractors/nxt-generation-electric-0875-91340027
On the Double! Heating & Cooling,(806) 549-5973,PO Box 64392,Lubbock,TX,79464,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/on-the-double-heating-cooling-0875-91342943/addressId/172058
"Oprex Construction, LLC",(806) 712-4000,6502 Slide Rd Ste 203,Lubbock,TX,79424,,"Commercial General Contractor, Construction, Commercial Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/commercial-general-contractor/oprex-construction-llc-0875-64249
Pharr & Company,(806) 763-5263,PO Box 2791,Lubbock,TX,79408,,"General Contractor, Building Contractors, Commercial Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/general-contractor/pharr-company-0875-10629/addressId/2751
Phil Kerr's Plumbing Heating & Air Conditioning Co,(806) 745-8678,8701 Avenue P,Lubbock,TX,79423,,"Plumber, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/phil-kerrs-plumbing-heating-air-conditioning-co-0875-19550
PlanksAirConditioning& Heat,(806) 745-5456,7307 60th St,Lubbock,TX,79407,,"Air Conditioning Contractors, Residential Air Conditioning Contractors, Commercial Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/planks-air-conditioning-heat-0875-13513
"Plumbing Service Company, Inc.",(806) 745-1822,PO Box 64487,Lubbock,TX,79464,,"Plumber, Air Conditioning Contractors, Commercial Plumber",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/plumbing-service-company-inc-0875-10276
"Pollard A/C, Heating and Refrigeration",(806) 543-8618,4804 46th St,Lubbock,TX,79414,,"Heating and Air Conditioning, Residential Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/pollard-ac-heating-and-refrigeration-0875-58579
Powerhouse Restoration Services,(806) 792-0569,3815 41st St,Lubbock,TX,79413,,"Fire and Water Damage Restoration, Remodel Contractors",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/fire-water-damage-restoration/powerhouse-restoration-services-0875-51991
R/X Service Co.,(806) 438-6479,PO Box 12033,Lubbock,TX,79452,,"Heating and Air Conditioning, Air Conditioning Contractors, Commercial Refrigeration",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/rx-service-co-0875-44731
"RedlinePlumbing,Heatingand Air Conditioning",(806) 445-0020,PO Box 54371,Lubbock,TX,79453,,Heating and Air Conditioning,,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/redline-plumbing-heating-and-air-conditioning-0875-64325
Rescue Heating & Air,(806) 559-8121,4413 Woodrow Rd,Lubbock,TX,79424,,"Heating and Air Conditioning, Air Conditioning Contractors, Air Conditioning Repair",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/rescue-heating-air-0875-50030
Ridge & Gable Roofing & Construction,(806) 368-1399,16705 County Road 1930,Lubbock,TX,79424,,"Roofing Contractors, General Contractor, Fire and Water Damage Restoration",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/roofing-contractors/ridge-gable-roofing-construction-0875-49575
Rivera Home Solutions LLC,(806) 999-0895,3517 32nd St,Lubbock,TX,79410,,"Roofing Contractors, General Contractor, Remodel Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/roofing-contractors/rivera-home-solutions-llc-0875-91340218
Roche Newton & Co.,(806) 744-1685,PO Box 1049,Lubbock,TX,79408,,"Mechanical Contractors, Air Conditioning Contractors, Heating Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/mechanical-contractors/roche-newton-co-0875-13966/addressId/4900
Rollo Gurss Companies,(806) 763-3083,1120 E Slaton Rd # A,Lubbock,TX,79404,,"Roofing Contractors, General Contractor, Home Builders",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/roofing-contractors/rollo-gurss-companies-0875-12356
Roten Homes Inc.,(806) 745-2873,5109 82nd St Unit 7 PMB 128,Lubbock,TX,79424,,"Home Builders, Roofing Contractors, General Contractor",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/home-builders/roten-homes-inc-0875-11823/addressId/3686
"SelectPlumbing,HeatingAir Conditioning",(806) 549-6045,6506 24th St,Lubbock,TX,79407,,"Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/select-plumbing-heating-air-conditioning-0875-45379
Simply AC and Heating LLC,(806) 549-7705,PO Box 64840,Lubbock,TX,79464,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/simply-ac-and-heating-llc-0875-56062
"Sinclair Heating &AirConditioning, LP",(806) 749-2665,6501 Upland Ave,Lubbock,TX,79407,,"Heating Contractors, Plumber, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-contractors/sinclair-heating-cooling-plumbing-inc-0875-11186
"SinclairHeatingCooling & Plumbing, Inc.",(806) 749-2665,6501 Upland Ave,Lubbock,TX,79407,,"Heating Contractors, Plumber, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-contractors/sinclair-heating-cooling-plumbing-inc-0875-11186
Spartan Construction and Roofing,(800) 684-3163,2614 130th St Ste 20,Lubbock,TX,79423,,"Roofing Contractors, General Contractor, Painting Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/roofing-contractors/spartan-construction-and-roofing-0875-90405044/addressId/176991
"Spartan Plumbing, Heating & Air Conditioning",(806) 785-3000,2701 N Frankford Ave Unit 33,Lubbock,TX,79416,,"Residential Air Conditioning Contractors, Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/residential-air-conditioning-contractors/spartan-plumbing-heating-air-conditioning-0875-48837
Sun's Up Roofing,(806) 241-6174,12111 Frankford Ave Ste 104,Lubbock,TX,79424,,"Roofing Contractors, General Contractor",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/roofing-contractors/suns-up-roofing-0875-65020
ThriftyPlumbing,(806) 763-8642,PO Box 1715,Lubbock,TX,79408,,"Plumber, Heating and Air Conditioning",,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/thrifty-plumbing-0875-16824
"Tommy Klein Construction, Inc.",(806) 438-8777,7312 Upland Ave,Lubbock,TX,79424,,"General Contractor, Building Contractors, Construction Management",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/general-contractor/tommy-klein-construction-inc-0875-14034
Total A/C Heating &AirConditioning,(806) 745-6209,PO Box 53834,Lubbock,TX,79453,,"Air Conditioning Contractors, Heating System Repair",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/total-ac-heating-air-conditioning-0875-15222
"Tri County Electrical andHVAC, LLC",(806) 891-4384,3205 110th St Unit B,Lubbock,TX,79423,,"Heating and Air Conditioning, Electrical Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/tri-county-electrical-and-hvac-llc-0875-64037/addressId/22806
Tri County Heating andAir,(806) 891-4384,3205 110th St Unit B,Lubbock,TX,79423,,"Heating and Air Conditioning, Electrical Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/heating-and-air-conditioning/tri-county-electrical-and-hvac-llc-0875-64037/addressId/22806
"Turner & Witt Plumbing, Heating & Air Conditioning, Inc.",(806) 777-7167,2909 Interstate 27,Lubbock,TX,79404,,"Plumber, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/plumber/turner-witt-plumbing-heating-air-conditioning-inc-0875-28030/addressId/8744
"Vonberg Plumbing, Heating and A/C",(806) 787-3638,6814 Arkansas Rd,Lubbock,TX,79407,,"Air Conditioning Contractors, Plumber, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/lubbock/profile/air-conditioning-contractor/vonberg-plumbing-heating-and-ac-0875-67697
J & SAirConditioning& Heating Company,(956) 867-0788,13248 Mulberry Rd,Lyford,TX,78569,,"Air Conditioning Repair, Residential Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/lyford/profile/air-conditioning-repair/j-s-air-conditioning-heating-company-0915-90048305
"AlexanderdavidMechanical, LLC",,PO Box 941,Lytle,TX,78052,,Commercial Air Conditioning Contractors,,,,BBB,https://www.bbb.org/us/tx/lytle/profile/commercial-air-conditioning-contractors/alexanderdavid-mechanical-llc-0825-1000133864
The Porter Company/MechanicalServiceContractors,(512) 282-9691,2105 Fm 1626,Manchaca,TX,78652,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/manchaca/profile/heating-and-air-conditioning/the-porter-companymechanical-service-contractors-0825-60265
"Young & Pratt, Inc.",(512) 272-8160,12822 Old Kimbro Rd,Manor,TX,78653,,"Air Conditioning Contractors, Mechanical Contractors, Sheet Metal Fabrication",A+,,,BBB,https://www.bbb.org/us/tx/manor/profile/air-conditioning-contractor/young-pratt-inc-0825-40274
